Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:0AQqrtK1pULuwZUXhwaaDz,a344c9073dab47aeb95e39398bcb04de,2022-06-06T23:07:52Z,1,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:15MJ5NThPjj6xhPcts8MiY,a344c9073dab47aeb95e39398bcb04de,2022-06-06T23:07:52Z,1,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:1EzrEOXmMH3G43AXT1y7pA,a344c9073dab47aeb95e39398bcb04de,2022-06-06T23:07:52Z,2,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:37soQoNhEEIrhhYgHWK1xU,a344c9073dab47aeb95e39398bcb04de,2022-06-06T23:07:52Z,2,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:3eiymMcHMtNeN0xKeP4WQM,a344c9073dab47aeb95e39398bcb04de,2022-06-06T23:07:52Z,2,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:4eHbdreAnSOrDDsFfc4Fpm,a344c9073dab47aeb95e39398bcb04de,2022-06-06T23:07:52Z,2,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:4FCb4CUbFCMNRkI6lYc1zI,a344c9073dab47aeb95e39398bcb04de,2022-06-06T23:07:52Z,2,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:6mLVtOXSp8zzUVbQGLetBA,a344c9073dab47aeb95e39398bcb04de,2022-06-06T23:07:52Z,1,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:7o9uu2GDtVDr9nsR7ZRN73,a344c9073dab47aeb95e39398bcb04de,2022-06-06T23:07:52Z,2,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:0p5Bv16XNo5B7AdeKD0H0F,7047295b6ccc457e95faed1629628fde,2022-06-06T23:10:59Z,1,Simply because it’s a boy band of the 90s 🤣,99c8d6ebfd49426390fb0e873172a79a
spotify:track:15MJ5NThPjj6xhPcts8MiY,7047295b6ccc457e95faed1629628fde,2022-06-06T23:10:59Z,2,Adam?,99c8d6ebfd49426390fb0e873172a79a
spotify:track:225xvV8r1yKMHErSWivnow,7047295b6ccc457e95faed1629628fde,2022-06-06T23:10:59Z,2,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:4eHbdreAnSOrDDsFfc4Fpm,7047295b6ccc457e95faed1629628fde,2022-06-06T23:10:59Z,1,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:4FCb4CUbFCMNRkI6lYc1zI,7047295b6ccc457e95faed1629628fde,2022-06-06T23:10:59Z,1,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:5GorFaKkP2mLREQvhSblIg,7047295b6ccc457e95faed1629628fde,2022-06-06T23:10:59Z,2,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:6mLVtOXSp8zzUVbQGLetBA,7047295b6ccc457e95faed1629628fde,2022-06-06T23:10:59Z,2,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:6mwA6YiKDjAUG8kWvRRUPh,7047295b6ccc457e95faed1629628fde,2022-06-06T23:10:59Z,1,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:6y4OjcEz7LMrdVGODrcAIv,7047295b6ccc457e95faed1629628fde,2022-06-06T23:10:59Z,1,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:7o9uu2GDtVDr9nsR7ZRN73,7047295b6ccc457e95faed1629628fde,2022-06-06T23:10:59Z,2,Romy and Michelle’s prom! ,99c8d6ebfd49426390fb0e873172a79a
spotify:track:0p5Bv16XNo5B7AdeKD0H0F,f9aec7766b2946e79274d23190418a7a,2022-06-06T23:17:43Z,3,Wow yes I didn’t even remember this song from the title and suddenly had so many bar mitzvahs flooding back into my brain on the first note. ,99c8d6ebfd49426390fb0e873172a79a
spotify:track:15MJ5NThPjj6xhPcts8MiY,f9aec7766b2946e79274d23190418a7a,2022-06-06T23:17:43Z,1,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:1EzrEOXmMH3G43AXT1y7pA,f9aec7766b2946e79274d23190418a7a,2022-06-06T23:17:43Z,1,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:1LzNfuep1bnAUR9skqdHCK,f9aec7766b2946e79274d23190418a7a,2022-06-06T23:17:43Z,2,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:225xvV8r1yKMHErSWivnow,f9aec7766b2946e79274d23190418a7a,2022-06-06T23:17:43Z,1,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:4eHbdreAnSOrDDsFfc4Fpm,f9aec7766b2946e79274d23190418a7a,2022-06-06T23:17:43Z,2,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:5GorFaKkP2mLREQvhSblIg,f9aec7766b2946e79274d23190418a7a,2022-06-06T23:17:43Z,3,Perfect choice. Such a canon slow dance song ,99c8d6ebfd49426390fb0e873172a79a
spotify:track:6y4OjcEz7LMrdVGODrcAIv,f9aec7766b2946e79274d23190418a7a,2022-06-06T23:17:43Z,0,Tisk tisk! 😂,99c8d6ebfd49426390fb0e873172a79a
spotify:track:7o9uu2GDtVDr9nsR7ZRN73,f9aec7766b2946e79274d23190418a7a,2022-06-06T23:17:43Z,2,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:0p5Bv16XNo5B7AdeKD0H0F,6f05926db77e42d387b322377e26bbc5,2022-06-07T01:28:34Z,1,Sweet song!!,99c8d6ebfd49426390fb0e873172a79a
spotify:track:15MJ5NThPjj6xhPcts8MiY,6f05926db77e42d387b322377e26bbc5,2022-06-07T01:28:34Z,2,I have always loved this song! ,99c8d6ebfd49426390fb0e873172a79a
spotify:track:1LzNfuep1bnAUR9skqdHCK,6f05926db77e42d387b322377e26bbc5,2022-06-07T01:28:34Z,1,"I had never heard this song before, but I like it a lot. ",99c8d6ebfd49426390fb0e873172a79a
spotify:track:37soQoNhEEIrhhYgHWK1xU,6f05926db77e42d387b322377e26bbc5,2022-06-07T01:28:34Z,1,You gotta love Marvin Gaye!,99c8d6ebfd49426390fb0e873172a79a
spotify:track:3eiymMcHMtNeN0xKeP4WQM,6f05926db77e42d387b322377e26bbc5,2022-06-07T01:28:34Z,1,"Clyde, is this you! I can hear you singing this right now! ",99c8d6ebfd49426390fb0e873172a79a
spotify:track:4eHbdreAnSOrDDsFfc4Fpm,6f05926db77e42d387b322377e26bbc5,2022-06-07T01:28:34Z,2,"So beautiful. And, I loved that movie. ",99c8d6ebfd49426390fb0e873172a79a
spotify:track:4FCb4CUbFCMNRkI6lYc1zI,6f05926db77e42d387b322377e26bbc5,2022-06-07T01:28:34Z,1,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:6mLVtOXSp8zzUVbQGLetBA,6f05926db77e42d387b322377e26bbc5,2022-06-07T01:28:34Z,2,"Great song!! Great movie! Well, maybe not great, but memorable! ",99c8d6ebfd49426390fb0e873172a79a
spotify:track:6zC0mpGYwbNTpk9SKwh08f,6f05926db77e42d387b322377e26bbc5,2022-06-07T01:28:34Z,2,Such a great song!!! ,99c8d6ebfd49426390fb0e873172a79a
spotify:track:7o9uu2GDtVDr9nsR7ZRN73,6f05926db77e42d387b322377e26bbc5,2022-06-07T01:28:34Z,2,"I like this song. And,  I feel terrible for her when I see her in those psoriasis ads on TV. Poor girl. ",99c8d6ebfd49426390fb0e873172a79a
spotify:track:1EzrEOXmMH3G43AXT1y7pA,36d943fd539042239fb5646d50d0a9ad,2022-06-07T02:26:02Z,3,I hate that I love this song.,99c8d6ebfd49426390fb0e873172a79a
spotify:track:1LzNfuep1bnAUR9skqdHCK,36d943fd539042239fb5646d50d0a9ad,2022-06-07T02:26:02Z,3,Legit good slow dance song that isn’t cringe,99c8d6ebfd49426390fb0e873172a79a
spotify:track:0AQqrtK1pULuwZUXhwaaDz,36d943fd539042239fb5646d50d0a9ad,2022-06-07T02:26:02Z,3,I thought about the Celine version…but I like this one even better ,99c8d6ebfd49426390fb0e873172a79a
spotify:track:0p5Bv16XNo5B7AdeKD0H0F,36d943fd539042239fb5646d50d0a9ad,2022-06-07T02:26:02Z,0,98 degrees more like 0 points,99c8d6ebfd49426390fb0e873172a79a
spotify:track:15MJ5NThPjj6xhPcts8MiY,36d943fd539042239fb5646d50d0a9ad,2022-06-07T02:26:02Z,0,I’d take your points away if I could. Plz review the scene this plays during in Top Gun to witness the worst tonguing ever captured on film.,99c8d6ebfd49426390fb0e873172a79a
spotify:track:225xvV8r1yKMHErSWivnow,36d943fd539042239fb5646d50d0a9ad,2022-06-07T02:26:02Z,0,Plz hurdle this song towards an asteroid ,99c8d6ebfd49426390fb0e873172a79a
spotify:track:2jdAk8ATWIL3dwT47XpRfu,36d943fd539042239fb5646d50d0a9ad,2022-06-07T02:26:02Z,4,"As much as I hate I love the Jason Mraz song, I hate even more that I love this more. I’m the worst ",99c8d6ebfd49426390fb0e873172a79a
spotify:track:37soQoNhEEIrhhYgHWK1xU,36d943fd539042239fb5646d50d0a9ad,2022-06-07T02:26:02Z,0,Not slow enough ,99c8d6ebfd49426390fb0e873172a79a
spotify:track:3eiymMcHMtNeN0xKeP4WQM,36d943fd539042239fb5646d50d0a9ad,2022-06-07T02:26:02Z,0,Song about dying is not a good slow dance song,99c8d6ebfd49426390fb0e873172a79a
spotify:track:4eHbdreAnSOrDDsFfc4Fpm,36d943fd539042239fb5646d50d0a9ad,2022-06-07T02:26:02Z,0,Too associated with death ,99c8d6ebfd49426390fb0e873172a79a
spotify:track:4FCb4CUbFCMNRkI6lYc1zI,36d943fd539042239fb5646d50d0a9ad,2022-06-07T02:26:02Z,0,Eh,99c8d6ebfd49426390fb0e873172a79a
spotify:track:6mwA6YiKDjAUG8kWvRRUPh,36d943fd539042239fb5646d50d0a9ad,2022-06-07T02:26:02Z,2,"Sure why not, nice jazz piano …",99c8d6ebfd49426390fb0e873172a79a
spotify:track:6y4OjcEz7LMrdVGODrcAIv,36d943fd539042239fb5646d50d0a9ad,2022-06-07T02:26:02Z,0,This song is DQed but nice try,99c8d6ebfd49426390fb0e873172a79a
spotify:track:6zC0mpGYwbNTpk9SKwh08f,36d943fd539042239fb5646d50d0a9ad,2022-06-07T02:26:02Z,0,Not Wonderful this round,99c8d6ebfd49426390fb0e873172a79a
spotify:track:7o9uu2GDtVDr9nsR7ZRN73,36d943fd539042239fb5646d50d0a9ad,2022-06-07T02:26:02Z,0,"Can’t give Ian points, he’s too big of a threat ",99c8d6ebfd49426390fb0e873172a79a
spotify:track:15MJ5NThPjj6xhPcts8MiY,9e24a3377ce948939e270f6c2c4f6d1d,2022-06-07T02:37:42Z,2,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:1EzrEOXmMH3G43AXT1y7pA,9e24a3377ce948939e270f6c2c4f6d1d,2022-06-07T02:37:42Z,1,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:1LzNfuep1bnAUR9skqdHCK,9e24a3377ce948939e270f6c2c4f6d1d,2022-06-07T02:37:42Z,2,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:225xvV8r1yKMHErSWivnow,9e24a3377ce948939e270f6c2c4f6d1d,2022-06-07T02:37:42Z,3,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:37soQoNhEEIrhhYgHWK1xU,9e24a3377ce948939e270f6c2c4f6d1d,2022-06-07T02:37:42Z,2,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:3eiymMcHMtNeN0xKeP4WQM,9e24a3377ce948939e270f6c2c4f6d1d,2022-06-07T02:37:42Z,1,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:4eHbdreAnSOrDDsFfc4Fpm,9e24a3377ce948939e270f6c2c4f6d1d,2022-06-07T02:37:42Z,1,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:6y4OjcEz7LMrdVGODrcAIv,9e24a3377ce948939e270f6c2c4f6d1d,2022-06-07T02:37:42Z,0,"This isn't 'Nam, there are rules",99c8d6ebfd49426390fb0e873172a79a
spotify:track:6zC0mpGYwbNTpk9SKwh08f,9e24a3377ce948939e270f6c2c4f6d1d,2022-06-07T02:37:42Z,1,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:7o9uu2GDtVDr9nsR7ZRN73,9e24a3377ce948939e270f6c2c4f6d1d,2022-06-07T02:37:42Z,2,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:0p5Bv16XNo5B7AdeKD0H0F,1bc4fa8ee44c4f84bb502497586d0635,2022-06-07T04:46:20Z,2,Wowww I just had a moment ,99c8d6ebfd49426390fb0e873172a79a
spotify:track:15MJ5NThPjj6xhPcts8MiY,1bc4fa8ee44c4f84bb502497586d0635,2022-06-07T04:46:20Z,2,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:1EzrEOXmMH3G43AXT1y7pA,1bc4fa8ee44c4f84bb502497586d0635,2022-06-07T04:46:20Z,1,I love this song but not for prom,99c8d6ebfd49426390fb0e873172a79a
spotify:track:1LzNfuep1bnAUR9skqdHCK,1bc4fa8ee44c4f84bb502497586d0635,2022-06-07T04:46:20Z,2,,99c8d6ebfd49426390fb0e873172a79a
spotify:track:225xvV8r1yKMHErSWivnow,1bc4fa8ee44c4f84bb502497586d0635,2022-06-07T04:46:20Z,2,Frickin animal crackers,99c8d6ebfd49426390fb0e873172a79a
spotify:track:5GorFaKkP2mLREQvhSblIg,1bc4fa8ee44c4f84bb502497586d0635,2022-06-07T04:46:20Z,3,OOOOH YES THIS ONE,99c8d6ebfd49426390fb0e873172a79a
spotify:track:6y4OjcEz7LMrdVGODrcAIv,1bc4fa8ee44c4f84bb502497586d0635,2022-06-07T04:46:20Z,2,"Lol, is this what they had in Napoleon Dynamite or am I misremembering?",99c8d6ebfd49426390fb0e873172a79a
spotify:track:7o9uu2GDtVDr9nsR7ZRN73,1bc4fa8ee44c4f84bb502497586d0635,2022-06-07T04:46:20Z,1,Awwww this one is a good one ,99c8d6ebfd49426390fb0e873172a79a
spotify:track:0AQqrtK1pULuwZUXhwaaDz,05b91a3329b842708bfc13de7d68071f,2022-06-07T17:12:07Z,1,Sad times ,99c8d6ebfd49426390fb0e873172a79a
spotify:track:0p5Bv16XNo5B7AdeKD0H0F,05b91a3329b842708bfc13de7d68071f,2022-06-07T17:12:07Z,0,This is so bad. I’m sorry ,99c8d6ebfd49426390fb0e873172a79a
spotify:track:15MJ5NThPjj6xhPcts8MiY,05b91a3329b842708bfc13de7d68071f,2022-06-07T17:12:07Z,1,Ooooo good one,99c8d6ebfd49426390fb0e873172a79a
spotify:track:1LzNfuep1bnAUR9skqdHCK,05b91a3329b842708bfc13de7d68071f,2022-06-07T17:12:07Z,1,Great song ,99c8d6ebfd49426390fb0e873172a79a
spotify:track:225xvV8r1yKMHErSWivnow,05b91a3329b842708bfc13de7d68071f,2022-06-07T17:12:07Z,1,Ew but yes ,99c8d6ebfd49426390fb0e873172a79a
spotify:track:2jdAk8ATWIL3dwT47XpRfu,05b91a3329b842708bfc13de7d68071f,2022-06-07T17:12:07Z,1,Don’t like john but this is a great tune ,99c8d6ebfd49426390fb0e873172a79a
